3553,Smith Reynolds Airport,INT,United States,Winston-salem,"{latitude:36.1337013244628, longitude:-80.2220001220703}",-5
3554,Southern California Logistics Airport,VCV,United States,Victorville,"{latitude:34.5974998473999, longitude:-117.383003235}",-8
3555,Bob Sikes Airport,CEW,United States,Crestview,"{latitude:30.778799057, longitude:-86.522102356}",-6
3557,St Clair County International Airport,PHN,United States,Port Huron,"{latitude:42.9109993, longitude:-82.52890015}",-5
3558,Meadows Field,BFL,United States,Bakersfield,"{latitude:35.43360138, longitude:-119.0569992}",-8
3559,El Paso International Airport,ELP,United States,El Paso,"{latitude:31.80719948, longitude:-106.3779984}",-7
3560,Valley International Airport,HRL,United States,Harlingen,"{latitude:26.2285003662109, longitude:-97.6544036865234}",-6
3561,Columbia Metropolitan Airport,CAE,United States,Columbia,"{latitude:33.9388008117675, longitude:-81.1194992065429}",-5
3562,Davis Monthan Air Force Base,DMA,United States,Tucson,"{latitude:32.1665000916, longitude:-110.883003235}",-7
3563,Pensacola Naval Air Station/Forrest Sherman Field,NPA,United States,Pensacola,"{latitude:30.35269928, longitude:-87.31860352}",-6
3564,Pensacola Regional Airport,PNS,United States,Pensacola,"{latitude:30.473400115967, longitude:-87.186599731445}",-6
3565,Grand Forks Air Force Base,RDR,United States,Red River,"{latitude:47.961101532, longitude:-97.4011993408}",-6
3566,William P Hobby Airport,HOU,United States,Houston,"{latitude:29.64539909, longitude:-95.27890015}",-6
3567,Buckley Air Force Base,BFK,United States,Buckley,"{latitude:39.7016983032, longitude:-104.751998901}",-7
3568,Northway Airport,ORT,United States,Northway,"{latitude:62.9612999, longitude:-141.9290009}",-9
3569,"Warren ""Bud"" Woods Palmer Municipal Airport",PAQ,United States,Palmer,"{latitude:61.594898, longitude:-149.08901}",-9
3570,Pittsburgh International Airport,PIT,United States,Pittsburgh,"{latitude:40.49150085, longitude:-80.23290253}",-5
3571,Wiley Post Will Rogers Memorial Airport,BRW,United States,Barrow,"{latitude:71.285402, longitude:-156.766008}",-9
3572,Ellington Airport,EFD,United States,Houston,"{latitude:29.6072998047, longitude:-95.1587982178}",-6
3573,Whidbey Island Naval Air Station (Ault Field),NUW,United States,Whidbey Island,"{latitude:48.351799, longitude:-122.655998}",-8
3574,Alice International Airport,ALI,United States,Alice,"{latitude:27.7409000396999, longitude:-98.0269012451}",-6
3575,Moody Air Force Base,VAD,United States,Valdosta,"{latitude:30.9678001404, longitude:-83.1930007935}",-5
3576,Miami International Airport,MIA,United States,Miami,"{latitude:25.7931995391845, longitude:-80.2906036376953}",-5
3577,Seattle Tacoma International Airport,SEA,United States,Seattle,"{latitude:47.449001, longitude:-122.308998}",-8
3578,Lovell Field,CHA,United States,Chattanooga,"{latitude:35.035301208496, longitude:-85.2037963867187}",-5
3579,Igor I Sikorsky Memorial Airport,BDR,United States,Stratford,"{latitude:41.1635017395019, longitude:-73.1261978149414}",-5
3580,Jackson-Medgar Wiley Evers International Airport,JAN,United States,Jackson,"{latitude:32.3111991882, longitude:-90.0758972168}",-6
3581,Scholes International At Galveston Airport,GLS,United States,Galveston,"{latitude:29.2653007507324, longitude:-94.8603973388671}",-6
3582,Long Beach /Daugherty Field/ Airport,LGB,United States,Long Beach,"{latitude:33.81769943, longitude:-118.1520004}",-8
3583,Dillingham Airfield,HDH,United States,Dillingham,"{latitude:21.5795001984, longitude:-158.197006226}",-10
3584,Williamsport Regional Airport,IPT,United States,Williamsport,"{latitude:41.2417984008789, longitude:-76.9210968017578}",-5
3585,Indianapolis International Airport,IND,United States,Indianapolis,"{latitude:39.7173, longitude:-86.294403}",-5
3586,Whiteman Air Force Base,SZL,United States,Knobnoster,"{latitude:38.73030090332, longitude:-93.547897338867}",-6
3587,Akron Fulton International Airport,AKC,United States,Akron,"{latitude:41.0374984741, longitude:-81.4669036865}",-5
3588,Greenwood–Leflore Airport,GWO,United States,Greenwood,"{latitude:33.4943008423, longitude:-90.0847015381}",-6
3589,Westchester County Airport,HPN,United States,White Plains,"{latitude:41.0670013427734, longitude:-73.7076034545898}",-5
3590,Francis S Gabreski Airport,FOK,United States,West Hampton Beach,"{latitude:40.8437004089, longitude:-72.6317977905}",-5
3591,Jonesboro Municipal Airport,JBR,United States,Jonesboro,"{latitude:35.8316993713378, longitude:-90.6464004516601}",-6
3592,Tonopah Test Range Airport,XSD,United States,Tonopah,"{latitude:37.7988014221, longitude:-116.78099823}",-8
3593,Palm Beach County Park Airport,LNA,United States,West Palm Beach,"{latitude:26.59300041, longitude:-80.08509827}",-5
3594,North Island Naval Air Station-Halsey Field,NZY,United States,San Diego,"{latitude:32.69919968, longitude:-117.2149963}",-8
3595,Biggs Army Air Field (Fort Bliss),BIF,United States,El Paso,"{latitude:31.84950066, longitude:-106.3799973}",-7
3596,Yuma MCAS/Yuma International Airport,YUM,United States,Yuma,"{latitude:32.65660095, longitude:-114.6060028}",-7
3597,Cavern City Air Terminal,CNM,United States,Carlsbad,"{latitude:32.3375015258789, longitude:-104.263000488281}",-7
3598,Duluth International Airport,DLH,United States,Duluth,"{latitude:46.8420982361, longitude:-92.1936035155999}",-6
3599,Bethel Airport,BET,United States,Bethel,"{latitude:60.77980042, longitude:-161.8379974}",-9
3600,Bowman Field,LOU,United States,Louisville,"{latitude:38.2280006409, longitude:-85.6636962891}",-5
3601,Sierra Vista Municipal Libby Army Air Field,FHU,United States,Fort Huachuca,"{latitude:31.5884990692138, longitude:-110.344001770019}",-7
3602,Lihue Airport,LIH,United States,Lihue,"{latitude:21.9759998321533, longitude:-159.339004516601}",-10
3603,"Terre Haute Regional Airport, Hulman Field",HUF,United States,Terre Haute,"{latitude:39.4515, longitude:-87.307602}",-5
3604,Havre City County Airport,HVR,United States,Havre,"{latitude:48.54299927, longitude:-109.762001}",-7
3605,Grant County International Airport,MWH,United States,Grant County Airport,"{latitude:47.20769882, longitude:-119.3199997}",-8
3606,Edward F Knapp State Airport,MPV,United States,Montpelier,"{latitude:44.20349884, longitude:-72.56230164}",-5
3608,Richmond International Airport,RIC,United States,Richmond,"{latitude:37.505199432373, longitude:-77.3197021484375}",-5
3609,Shreveport Regional Airport,SHV,United States,Shreveport,"{latitude:32.446602, longitude:-93.8256}",-6
3610,Merle K (Mudhole) Smith Airport,CDV,United States,Cordova,"{latitude:60.4917984, longitude:-145.4779968}",-9
3611,Norfolk International Airport,ORF,United States,Norfolk,"{latitude:36.8945999145507, longitude:-76.2012023925781}",-5
3612,Southeast Texas Regional Airport,BPT,United States,Beaumont,"{latitude:29.9507999420166, longitude:-94.0206985473632}",-6
3613,Savannah Hilton Head International Airport,SAV,United States,Savannah,"{latitude:32.12760162, longitude:-81.20210266}",-5
3614,Hill Air Force Base,HIF,United States,Ogden,"{latitude:41.12403, longitude:-111.973086}",-7
3615,Nome Airport,OME,United States,Nome,"{latitude:64.5121994018554, longitude:-165.445007324218}",-9
3617,St Petersburg Clearwater International Airport,PIE,United States,St. Petersburg,"{latitude:27.91020012, longitude:-82.68740082}",-5
3618,Menominee Regional Airport,MNM,United States,Macon,"{latitude:45.126701, longitude:-87.638397}",-6
3619,Conroe-North Houston Regional Airport,CXO,United States,Conroe,"{latitude:30.351801, longitude:-95.414497}",-6
3620,Deadhorse Airport,SCC,United States,Deadhorse,"{latitude:70.19470215, longitude:-148.4649963}",-9
3621,San Antonio International Airport,SAT,United States,San Antonio,"{latitude:29.5337009429931, longitude:-98.4698028564453}",-6
3622,Greater Rochester International Airport,ROC,United States,Rochester,"{latitude:43.1189002990722, longitude:-77.6724014282226}",-5
3623,Patrick Air Force Base,COF,United States,Coco Beach,"{latitude:28.2348995209, longitude:-80.6100997925}",-5
3624,Teterboro Airport,TEB,United States,Teterboro,"{latitude:40.8501014708999, longitude:-74.060798645}",-5
3625,Ellsworth Air Force Base,RCA,United States,Rapid City,"{latitude:44.14500046, longitude:-103.1039963}",-7
3626,Raleigh Durham International Airport,RDU,United States,Raleigh-durham,"{latitude:35.8776016235351, longitude:-78.787498474121}",-5
3627,James M Cox Dayton International Airport,DAY,United States,Dayton,"{latitude:39.9024009704589, longitude:-84.2193984985351}",-5
3628,Kenai Municipal Airport,ENA,United States,Kenai,"{latitude:60.5731010437011, longitude:-151.244995117187}",-9
3629,Mc Alester Regional Airport,MLC,United States,Mcalester,"{latitude:34.882401, longitude:-95.783501}",-6
3630,Niagara Falls International Airport,IAG,United States,Niagara Falls,"{latitude:43.1072998046875, longitude:-78.9461975097656}",-5
3631,Coulter Field,CFD,United States,Bryan,"{latitude:30.7157001494999, longitude:-96.3313980103}",-6
3632,Wright AAF (Fort Stewart)/Midcoast Regional Airport,LIY,United States,Wright,"{latitude:31.889099, longitude:-81.562303}",-5
3633,Newport News Williamsburg International Airport,PHF,United States,Newport News,"{latitude:37.13190079, longitude:-76.49299622}",-5
3634,Esler Regional Airport,ESF,United States,Alexandria,"{latitude:31.3948993683, longitude:-92.2957992554}",-6
3635,Altus Air Force Base,LTS,United States,Altus,"{latitude:34.667098999, longitude:-99.2667007446}",-6
3636,Tucson International Airport,TUS,United States,Tucson,"{latitude:32.1161003112792, longitude:-110.941001892089}",-7
3637,Minot Air Force Base,MIB,United States,Minot,"{latitude:48.4156, longitude:-101.358002}",-6
3638,Beale Air Force Base,BAB,United States,Marysville,"{latitude:39.136100769, longitude:-121.43699646}",-8
3639,Greater Kankakee Airport,IKK,United States,Kankakee,"{latitude:41.0713996886999, longitude:-87.8462982178}",-6
3640,Seymour Johnson Air Force Base,GSB,United States,Goldsboro,"{latitude:35.33940125, longitude:-77.96060181}",-5
3641,Theodore Francis Green State Airport,PVD,United States,Providence,"{latitude:41.732601, longitude:-71.420403}",-5
3642,Salisbury Ocean City Wicomico Regional Airport,SBY,United States,Salisbury,"{latitude:38.3404998779296, longitude:-75.5102996826171}",-5
3644,Bob Hope Airport,BUR,United States,Burbank,"{latitude:34.200698852539, longitude:-118.359001159667}",-8
3645,Detroit Metropolitan Wayne County Airport,DTW,United States,Detroit,"{latitude:42.2123985290527, longitude:-83.353401184082}",-5
3646,Tampa International Airport,TPA,United States,Tampa,"{latitude:27.9755001068115, longitude:-82.533203125}",-5
3647,Pembina Municipal Airport,PMB,United States,Pembina,"{latitude:48.9425010681, longitude:-97.2407989502}",-6
3648,Polk Army Air Field,POE,United States,Fort Polk,"{latitude:31.0447998, longitude:-93.1917038}",-6
3649,Eielson Air Force Base,EIL,United States,Fairbanks,"{latitude:64.66570282, longitude:-147.102005}",-9
3650,Range Regional Airport,HIB,United States,Hibbing,"{latitude:47.38660049, longitude:-92.83899689}",-6
3651,Angelina County Airport,LFK,United States,Lufkin,"{latitude:31.2339992523, longitude:-94.75}",-6
3652,Midland International Airport,MAF,United States,Midland,"{latitude:31.9424991607666, longitude:-102.202003479003}",-6
3653,Austin Straubel International Airport,GRB,United States,Green Bay,"{latitude:44.4850997924804, longitude:-88.1296005249023}",-6
3654,Ardmore Municipal Airport,ADM,United States,Ardmore,"{latitude:34.30301, longitude:-97.0196342}",-6
3655,Mc Guire Air Force Base,WRI,United States,Wrightstown,"{latitude:40.0155983, longitude:-74.59169769}",-5
3658,Augusta Regional At Bush Field,AGS,United States,Bush Field,"{latitude:33.3698997497558, longitude:-81.964500427246}",-5
3659,Sloulin Field International Airport,ISN,United States,Williston,"{latitude:48.177898407, longitude:-103.641998291}",-6
3660,Bill & Hillary Clinton National Airport/Adams Field,LIT,United States,Little Rock,"{latitude:34.7294006347999, longitude:-92.2242965698}",-6
3661,Stewart International Airport,SWF,United States,Newburgh,"{latitude:41.5041007995605, longitude:-74.1047973632812}",-5
3662,Baudette International Airport,BDE,United States,Baudette,"{latitude:48.7284011841, longitude:-94.612197876}",-6
3663,Sacramento Executive Airport,SAC,United States,Sacramento,"{latitude:38.5125007629, longitude:-121.492996216}",-8
3664,Homer Airport,HOM,United States,Homer,"{latitude:59.6455993652343, longitude:-151.477005004882}",-9
3665,Waynesville-St. Robert Regional Forney field,TBN,United States,Fort Leonardwood,"{latitude:37.74160004, longitude:-92.14070129}",-6
3666,Dobbins Air Reserve Base,MGE,United States,Marietta,"{latitude:33.91540146, longitude:-84.51629639}",-5
3667,Fairchild Air Force Base,SKA,United States,Spokane,"{latitude:47.6151008606, longitude:-117.65599823}",-8
3668,Roscommon County - Blodgett Memorial Airport,HTL,United States,Houghton Lake,"{latitude:44.359798, longitude:-84.671095}",-5
3669,Tyndall Air Force Base,PAM,United States,Panama City,"{latitude:30.0695991516, longitude:-85.5754013061999}",-6
3670,Dallas Fort Worth International Airport,DFW,United States,Dallas-Fort Worth,"{latitude:32.896801, longitude:-97.038002}",-6
3671,Melbourne International Airport,MLB,United States,Melbourne,"{latitude:28.1028003692626, longitude:-80.6453018188476}",-5
3672,McChord Air Force Base,TCM,United States,Tacoma,"{latitude:47.1376991272, longitude:-122.475997925}",-8
3673,Austin Bergstrom International Airport,AUS,United States,Austin,"{latitude:30.1944999694824, longitude:-97.6698989868164}",-6
3674,Rickenbacker International Airport,LCK,United States,Columbus,"{latitude:39.813801, longitude:-82.927803}",-5
3675,Sawyer International Airport,MQT,United States,Gwinn,"{latitude:46.3535995483, longitude:-87.395401001}",-5
3676,McGhee Tyson Airport,TYS,United States,Knoxville,"{latitude:35.81100082, longitude:-83.9940033}",-5
3677,Hood Army Air Field,HLR,United States,Fort Hood,"{latitude:31.1387004851999, longitude:-97.7145004272}",-6
3678,St Louis Lambert International Airport,STL,United States,St. Louis,"{latitude:38.748697, longitude:-90.370003}",-6
3679,Millville Municipal Airport,MIV,United States,Millville,"{latitude:39.367802, longitude:-75.072197}",-5
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,SPS,United States,Wichita Falls,"{latitude:33.9888, longitude:-98.491898}",-6
3681,Cincinnati Municipal Airport Lunken Field,LUK,United States,Cincinnati,"{latitude:39.10329819, longitude:-84.41860199}",-5
3682,Hartsfield Jackson Atlanta International Airport,ATL,United States,Atlanta,"{latitude:33.6367, longitude:-84.428101}",-5
3683,Castle Airport,MER,United States,Merced,"{latitude:37.38050079, longitude:-120.5680008}",-8
3684,Mc Clellan Airfield,MCC,United States,Sacramento,"{latitude:38.66759872, longitude:-121.401001}",-8
3685,Gerald R. Ford International Airport,GRR,United States,Grand Rapids,"{latitude:42.88079834, longitude:-85.52279663}",-5
3686,Winkler County Airport,INK,United States,Wink,"{latitude:31.7796001433999, longitude:-103.200996399}",-6
3687,Fresno Yosemite International Airport,FAT,United States,Fresno,"{latitude:36.7761993408203, longitude:-119.718002319335}",-8
3688,Vero Beach Regional Airport,VRB,United States,Vero Beach,"{latitude:27.6556, longitude:-80.417901}",-5
3689,Imperial County Airport,IPL,United States,Imperial,"{latitude:32.8342018126999, longitude:-115.57900238}",-8
3690,Nashville International Airport,BNA,United States,Nashville,"{latitude:36.1245002746582, longitude:-86.6781997680664}",-6
3691,Laredo International Airport,LRD,United States,Laredo,"{latitude:27.5438003540039, longitude:-99.4616012573242}",-6
3692,Elmendorf Air Force Base,EDF,United States,Anchorage,"{latitude:61.2509994506835, longitude:-149.807006835937}",-9
3693,Ralph Wien Memorial Airport,OTZ,United States,Kotzebue,"{latitude:66.88469696, longitude:-162.598999}",-9
3694,Altoona Blair County Airport,AOO,United States,Altoona,"{latitude:40.29639816, longitude:-78.31999969}",-5
3695,Dyess Air Force Base,DYS,United States,Abilene,"{latitude:32.4207992554, longitude:-99.854598999}",-6
3696,South Arkansas Regional At Goodwin Field,ELD,United States,El Dorado,"{latitude:33.2210006713867, longitude:-92.8133010864257}",-6
3697,La Guardia Airport,LGA,United States,New York,"{latitude:40.77719879, longitude:-73.87259674}",-5
3698,Tallahassee Regional Airport,TLH,United States,Tallahassee,"{latitude:30.396499633789, longitude:-84.3503036499023}",-5
3699,Dupage Airport,DPA,United States,West Chicago,"{latitude:41.90779877, longitude:-88.24859619}",-6
3700,Waco Regional Airport,ACT,United States,Waco,"{latitude:31.6112995147705, longitude:-97.2304992675781}",-6
3701,Augusta State Airport,AUG,United States,Augusta,"{latitude:44.3205986022999, longitude:-69.7973022461}",-5
3703,Jacksonville Naval Air Station (Towers Field),NIP,United States,Jacksonville,"{latitude:30.2358, longitude:-81.680603}",-5
3704,McKellar-Sipes Regional Airport,MKL,United States,Jackson,"{latitude:35.599899, longitude:-88.915604}",-6
3705,Molokai Airport,MKK,United States,Molokai,"{latitude:21.1529006958007, longitude:-157.095993041992}",-10
3706,Godman Army Air Field,FTK,United States,Fort Knox,"{latitude:37.9071006775, longitude:-85.9720993042}",-5
3708,San Angelo Regional Mathis Field,SJT,United States,San Angelo,"{latitude:31.3577003479003, longitude:-100.496002197265}",-6
3709,Calexico International Airport,CXL,United States,Calexico,"{latitude:32.6694984436, longitude:-115.513000488}",-8
3710,Chico Municipal Airport,CIC,United States,Chico,"{latitude:39.79539871, longitude:-121.8580017}",-8
3711,Burlington International Airport,BTV,United States,Burlington,"{latitude:44.4719009398999, longitude:-73.1532974242999}",-5
3712,Jacksonville International Airport,JAX,United States,Jacksonville,"{latitude:30.4941005706787, longitude:-81.6878967285156}",-5
3713,Durango La Plata County Airport,DRO,United States,Durango,"{latitude:37.1515007019, longitude:-107.753997803}",-7
3714,Washington Dulles International Airport,IAD,United States,Washington,"{latitude:38.94449997, longitude:-77.45580292}",-5
3715,Easterwood Field,CLL,United States,College Station,"{latitude:30.58860016, longitude:-96.36380005}",-6
3716,Felts Field,SFF,United States,Spokane,"{latitude:47.682800292969, longitude:-117.32299804688}",-8
3717,General Mitchell International Airport,MKE,United States,Milwaukee,"{latitude:42.9472007751464, longitude:-87.8965988159179}",-6
3718,Abilene Regional Airport,ABI,United States,Abilene,"{latitude:32.4113006592, longitude:-99.6819000244}",-6
3719,Columbia Regional Airport,COU,United States,Columbia,"{latitude:38.8180999755859, longitude:-92.2195968627929}",-6
3720,Portland International Airport,PDX,United States,Portland,"{latitude:45.58869934, longitude:-122.5979996}",-8
3721,Dade Collier Training and Transition Airport,TNT,United States,Miami,"{latitude:25.861799240112, longitude:-80.897003173828}",-5
3722,Palm Beach International Airport,PBI,United States,West Palm Beach,"{latitude:26.6832008361816, longitude:-80.0955963134765}",-5
3723,Fort Worth Meacham International Airport,FTW,United States,Fort Worth,"{latitude:32.819801, longitude:-97.362396}",-6
3724,Ogdensburg International Airport,OGS,United States,Ogdensburg,"{latitude:44.6819000244, longitude:-75.4654998779}",-5
3725,Cape Cod Coast Guard Air Station,FMH,United States,Falmouth,"{latitude:41.6584014893, longitude:-70.5214004517}",-5
3726,Boeing Field King County International Airport,BFI,United States,Seattle,"{latitude:47.5299987792968, longitude:-122.302001953125}",-8
3727,Lackland Air Force Base,SKF,United States,San Antonio,"{latitude:29.38419914, longitude:-98.58110046}",-6
3728,Daniel K Inouye International Airport,HNL,United States,Honolulu,"{latitude:21.32062, longitude:-157.924228}",-10
3729,Des Moines International Airport,DSM,United States,Des Moines,"{latitude:41.5340003967285, longitude:-93.663101196289}",-6
3730,Coastal Carolina Regional Airport,EWN,United States,New Bern,"{latitude:35.0730018616, longitude:-77.0429000853999}",-5
3731,San Diego International Airport,SAN,United States,San Diego,"{latitude:32.7336006165, longitude:-117.190002441}",-8
3732,Monroe Regional Airport,MLU,United States,Monroe,"{latitude:32.5108985900878, longitude:-92.0376968383789}",-6
3733,Shaw Air Force Base,SSC,United States,Sumter,"{latitude:33.97269821, longitude:-80.47059631}",-5
3734,Ontario International Airport,ONT,United States,Ontario,"{latitude:34.0559997558593, longitude:-117.600997924804}",-8
3735,Majors Airport,GVT,United States,Greenvile,"{latitude:33.0677986145, longitude:-96.0652999878}",-6
3736,Roswell International Air Center Airport,ROW,United States,Roswell,"{latitude:33.3016014099121, longitude:-104.53099822998}",-7
3737,Coleman A. Young Municipal Airport,DET,United States,Detroit,"{latitude:42.40919876, longitude:-83.00990295}",-5
3738,Brownsville South Padre Island International Airport,BRO,United States,Brownsville,"{latitude:25.9067993164062, longitude:-97.4259033203125}",-6
3739,Dothan Regional Airport,DHN,United States,Dothan,"{latitude:31.3213005065917, longitude:-85.4496002197265}",-6
3740,Cape May County Airport,WWD,United States,Wildwood,"{latitude:39.0084991455, longitude:-74.9083023071}",-5
3741,Fallon Naval Air Station,NFL,United States,Fallon,"{latitude:39.41659927, longitude:-118.7009964}",-8
3742,Selfridge Air National Guard Base Airport,MTC,United States,Mount Clemens,"{latitude:42.613463, longitude:-82.836919}",-5
3743,Four Corners Regional Airport,FMN,United States,Farmington,"{latitude:36.7411994933999, longitude:-108.230003357}",-7
3744,Corpus Christi International Airport,CRP,United States,Corpus Christi,"{latitude:27.7703990936279, longitude:-97.5011978149414}",-6
3745,Syracuse Hancock International Airport,SYR,United States,Syracuse,"{latitude:43.1111984252929, longitude:-76.1063003540039}",-5
3746,Naval Air Station Key West/Boca Chica Field,NQX,United States,Key West,"{latitude:24.57579994, longitude:-81.68890381}",-5
3747,Chicago Midway International Airport,MDW,United States,Chicago,"{latitude:41.785999, longitude:-87.752403}",-6
3748,Norman Y. Mineta San Jose International Airport,SJC,United States,San Jose,"{latitude:37.362598, longitude:-121.929001}",-8
3749,Lea County Regional Airport,HOB,United States,Hobbs,"{latitude:32.6875, longitude:-103.2170029}",-7
3750,Northeast Philadelphia Airport,PNE,United States,Philadelphia,"{latitude:40.081902, longitude:-75.010597}",-5
3751,Denver International Airport,DEN,United States,Denver,"{latitude:39.861698150635, longitude:-104.672996521}",-7
3752,Philadelphia International Airport,PHL,United States,Philadelphia,"{latitude:39.871898651123, longitude:-75.241096496582}",-5
3753,Sioux Gateway Col. Bud Day Field,SUX,United States,Sioux City,"{latitude:42.40259933, longitude:-96.38439941}",-6
3754,Middle Georgia Regional Airport,MCN,United States,Macon,"{latitude:32.6927986145019, longitude:-83.6492004394531}",-5
3755,Truth Or Consequences Municipal Airport,TCS,United States,Truth Or Consequences,"{latitude:33.2369003296, longitude:-107.272003174}",-7
3756,Palmdale Regional/USAF Plant 42 Airport,PMD,United States,Palmdale,"{latitude:34.62939835, longitude:-118.0849991}",-8
3757,Randolph Air Force Base,RND,United States,San Antonio,"{latitude:29.52969933, longitude:-98.27890015}",-6
3758,El Centro NAF Airport (Vraciu Field),NJK,United States,El Centro,"{latitude:32.829201, longitude:-115.671996}",-8
3759,John Glenn Columbus International Airport,CMH,United States,Columbus,"{latitude:39.998001, longitude:-82.891899}",-5
3760,Drake Field,FYV,United States,Fayetteville,"{latitude:36.0051002502441, longitude:-94.1700973510742}",-6
3761,Henry Post Army Air Field (Fort Sill),FSI,United States,Fort Sill,"{latitude:34.64979935, longitude:-98.40219879}",-6
3763,Wright-Patterson Air Force Base,FFO,United States,Dayton,"{latitude:39.8260993958, longitude:-84.0483016968}",-5
3764,Edward G. Pitka Sr Airport,GAL,United States,Galena,"{latitude:64.73619843, longitude:-156.9369965}",-9
3766,Mineral Wells Airport,MWL,United States,Mineral Wells,"{latitude:32.7816009521, longitude:-98.0602035522}",-6
3767,Mc Connell Air Force Base,IAB,United States,Wichita,"{latitude:37.62189865, longitude:-97.26820374}",-6
3768,New Orleans NAS JRB/Alvin Callender Field,NBG,United States,New Orleans,"{latitude:29.82530022, longitude:-90.03500366}",-6
3769,Beaufort County Airport,BFT,United States,Beaufort,"{latitude:32.4122009277, longitude:-80.6343994141}",-5
3770,Texarkana Regional Webb Field,TXK,United States,Texarkana,"{latitude:33.4537010192871, longitude:-93.9909973144531}",-6
3771,Plattsburgh International Airport,PBG,United States,Plattsburgh,"{latitude:44.6509017944335, longitude:-73.4681015014648}",-5
3772,Phillips Army Air Field,APG,United States,Aberdeen,"{latitude:39.466202, longitude:-76.1688}",-5
3773,Tucumcari Municipal Airport,TCC,United States,Tucumcari,"{latitude:35.182800293, longitude:-103.602996826}",-7
3774,Ted Stevens Anchorage International Airport,ANC,United States,Anchorage,"{latitude:61.1744003295898, longitude:-149.996002197265}",-9
3775,Robert Gray  Army Air Field Airport,GRK,United States,Killeen,"{latitude:31.067199707, longitude:-97.8289031982}",-6
3777,Bellingham International Airport,BLI,United States,Bellingham,"{latitude:48.7928009033203, longitude:-122.53800201416}",-8
3778,Millington-Memphis Airport,NQA,United States,Millington,"{latitude:35.356701, longitude:-89.8703}",-6
3779,Elkins-Randolph Co-Jennings Randolph Field,EKN,United States,Elkins,"{latitude:38.88940048, longitude:-79.85710144}",-5
3780,Hartford Brainard Airport,HFD,United States,Hartford,"{latitude:41.736698150635, longitude:-72.649398803711}",-5
3781,North Central State Airport,SFZ,United States,Smithfield,"{latitude:41.9207992554, longitude:-71.4914016723999}",-5
3782,Mobile Regional Airport,MOB,United States,Mobile,"{latitude:30.691200256348, longitude:-88.242797851562}",-6
3783,Moffett Federal Airfield,NUQ,United States,Mountain View,"{latitude:37.4161, longitude:-122.049004}",-8
3784,Santa Fe Municipal Airport,SAF,United States,Santa Fe,"{latitude:35.617099762, longitude:-106.088996887}",-7
3785,Barking Sands Airport,BKH,United States,Barking Sands,"{latitude:22.0228004455999, longitude:-159.785003662}",-10
3786,Beauregard Regional Airport,DRI,United States,Deridder,"{latitude:30.8316993713, longitude:-93.3398971557999}",-6
3787,Bradshaw Army Airfield,BSF,United States,Bradshaw Field,"{latitude:19.760099411, longitude:-155.554000854}",-10
3788,Nogales International Airport,OLS,United States,Nogales,"{latitude:31.4177, longitude:-110.848}",-7
3789,Mac Dill Air Force Base,MCF,United States,Tampa,"{latitude:27.84930038, longitude:-82.52120209}",-5
3790,Scott AFB/Midamerica Airport,BLV,United States,Belleville,"{latitude:38.5452, longitude:-89.835197}",-6
3791,Opa-locka Executive Airport,OPF,United States,Miami,"{latitude:25.907, longitude:-80.278397}",-5
3792,Del Rio International Airport,DRT,United States,Del Rio,"{latitude:29.3742008209, longitude:-100.927001953}",-6
3793,Southwest Florida International Airport,RSW,United States,Fort Myers,"{latitude:26.5361995697021, longitude:-81.7552032470703}",-5
3794,King Salmon Airport,AKN,United States,King Salmon,"{latitude:58.67679977, longitude:-156.6490021}",-9
3795,Muir Army Air Field (Fort Indiantown Gap) Airport,MUI,United States,Muir,"{latitude:40.434799, longitude:-76.569397}",-5
3796,Kapalua Airport,JHM,United States,Lahania-kapalua,"{latitude:20.9629001617431, longitude:-156.67300415039}",-10
3797,John F Kennedy International Airport,JFK,United States,New York,"{latitude:40.63980103, longitude:-73.77890015}",-5
3798,Homestead ARB Airport,HST,United States,Homestead,"{latitude:25.48859978, longitude:-80.38359833}",-5
3799,Riverside Municipal Airport,RAL,United States,Riverside,"{latitude:33.95190048, longitude:-117.4449997}",-8
3800,Sherman Army Air Field,FLV,United States,Fort Leavenworth,"{latitude:39.3683013916, longitude:-94.9147033691}",-6
3801,Wallops Flight Facility Airport,WAL,United States,Wallops Island,"{latitude:37.9402008057, longitude:-75.4664001465}",-5
3802,Holloman Air Force Base,HMN,United States,Alamogordo,"{latitude:32.8525009155, longitude:-106.107002258}",-7
3803,Willow Grove Naval Air Station/Joint Reserve Base,NXX,United States,Willow Grove,"{latitude:40.19979858, longitude:-75.14820099}",-5
3804,Cheyenne Regional Jerry Olson Field,CYS,United States,Cheyenne,"{latitude:41.15570068, longitude:-104.8119965}",-7
3805,Stockton Metropolitan Airport,SCK,United States,Stockton,"{latitude:37.894199371338, longitude:-121.2379989624}",-8
3806,Charleston Air Force Base-International Airport,CHS,United States,Charleston,"{latitude:32.89860153, longitude:-80.04049683}",-5
3807,Reno Tahoe International Airport,RNO,United States,Reno,"{latitude:39.4990997314453, longitude:-119.767997741699}",-8
3808,Ketchikan International Airport,KTN,United States,Ketchikan,"{latitude:55.35559845, longitude:-131.7140045}",-9
3809,Willow Run Airport,YIP,United States,Detroit,"{latitude:42.23789978, longitude:-83.53040314}",-5
3810,Vandenberg Air Force Base,VBG,United States,Lompoc,"{latitude:34.7373008728, longitude:-120.583999634}",-8
